permit_date,status,closed_date,store_name,address,phone,latitude,longitude,multi_use,total_area
2022-11-04,영업/정상,,씨유 관악봉천로점,"서울특별시 관악구 봉천로23다길 23, 아뜰어린이집 1층 (봉천동)",,442815.317882762,194357.340172079,N,3.3
2022-08-09,영업/정상,,씨유 관악하정점,"서울특별시 관악구 남부순환로 1773, 제1층 제101호 (봉천동, 마에스트로캠퍼스타운)",,442228.013976017,195275.716828765,N,34.27
2022-08-03,영업/정상,,씨유 서울대입구역점,"서울특별시 관악구 남부순환로 1833, 1층 (봉천동)",,442105.972789571,195850.118582811,N,3.3
2022-07-07,영업/정상,,씨유 남강학사점,"서울특별시 관악구 난곡로34길 22, 1층 (신림동)",,441149.004686683,192891.551548739,N,3.3
2022-07-21,영업/정상,,씨유 관악킹점,"서울특별시 관악구 남부순환로142길 18, 1층 (신림동)",,442001.340084785,192074.905745917,N,3.3
2025-02-28,영업/정상,,씨유 관악하늘점,"서울특별시 관악구 인헌길 68, 낙성대현대아파트 b동 1층 (봉천동)",,441135.1517822,196955.001439946,N,3.3
2023-10-27,영업/정상,,씨유 관악해오름점,"서울특별시 관악구 난곡로57길 4-11, 해오름홈 1층 (신림동)",,442010.989897128,192364.020156208,N,10.0
2022-05-17,영업/정상,,씨유 관악은천점,"서울특별시 관악구 은천로25길 7, 1층 (봉천동)",,442771.233965249,195414.929995391,N,3.3
2022-04-29,영업/정상,,씨유 관악신사점,"서울특별시 관악구 관천로11길 160, 1층 (신림동)",,442304.2308909,192505.297422325,N,3.3
2022-05-09,영업/정상,,씨유(CU) 관악인헌길점,"서울특별시 관악구 인헌12길 42, 태양빌딩 1층 (봉천동)",,440957.159009576,196839.097256433,N,6.6
2022-05-18,영업/정상,,씨유 관악허브점,"서울특별시 관악구 봉천로13나길 51-12, 센트하우스3 (봉천동)",,443180.87953946,193988.560274792,N,3.3
2025-02-11,영업/정상,,씨유 뉴관악두산점,"서울특별시 관악구 은천로 80, 1층 (봉천동)",,442706.637070956,194998.059953225,N,6.6
2024-11-28,영업/정상,,씨유 뉴봉천역점,"서울특별시 관악구 남부순환로 1738, 제형빌딩 1층 (봉천동)",,442198.112113216,194889.614151264,N,3.3
2025-02-06,영업/정상,,씨유 관악센트씨엘점,"서울특별시 관악구 양녕로16길 8, 1층 (봉천동)",,443078.195303815,195165.465676328,N,3.3
2023-11-27,영업/정상,,씨유 뉴관악플러스점,"서울특별시 관악구 미성8길 1, 1층 (신림동)",,441345.350604668,192276.189896606,N,10.0
2023-10-19,영업/정상,,씨유 관악향산점,"서울특별시 관악구 양녕로 11, 향산빌딩 1층 (봉천동)",,442330.442230518,195184.646240476,N,9.0
2025-01-24,영업/정상,,씨유 신림동보점,"서울특별시 관악구 남부순환로 1561, 1층 (신림동)",02  15773663,442399.28051158,193204.826938523,N,3.3
2025-01-15,영업/정상,,씨유 신림버디점,"서울특별시 관악구 신림로 107, 1층 (신림동)",,440930.551467844,194390.838261699,,
2019-03-22,영업/정상,,씨유 서초써밋점,"서울특별시 서초구 서운로 207, 삼호종합상가 1층 101호 (서초동)",,444363.963061623,201848.84806058,N,2.0
2019-02-13,영업/정상,,씨유 서초 에클라트점,"서울특별시 서초구 반포대로14길 71, LG서초에클라트 1층 105,106호 (서초동)",,442739.647017252,201213.64069933,N,80.96
2019-01-16,영업/정상,,씨유남태령역점,"서울특별시 서초구 전원말4길 2, 1층 (방배동)",,440425.82329747,198976.147386924,N,2.0
2019-01-22,영업/정상,,씨유 서초중앙점,"서울특별시 서초구 서초대로46길 100, 1층 (서초동)",,443087.049015724,201125.516628452,N,63.77
2019-01-24,영업/정상,,씨유 서초애비뉴점,"서울특별시 서초구 서초대로38길 12, 1층 106호 (서초동, 마제스타시티, 힐스테이트 서리풀)",,443124.671418408,200440.010811975,N,43.68
2019-06-14,영업/정상,,씨유 잠원성한점,"서울특별시 서초구 강남대로 557, 성한빌딩 1층 (잠원동)",,445484.585761133,201751.135625743,N,3.3
2019-05-21,영업/정상,,씨유 서초효령점,"서울특별시 서초구 반포대로14길 42, 오영빌딩 1층 (서초동)",,442629.209364724,201119.982045149,N,3.3
2023-06-22,영업/정상,,씨유 양재역점,"서울특별시 서초구 남부순환로 2567, 1층 (서초동)",,442497.656361025,202677.564387925,N,3.4
2019-04-17,영업/정상,,씨유 대화 훼미리점,"서울특별시 서초구 방배로13길 10, 1층 (방배동)",,442327.181356689,199563.291543858,N,3.3
2019-04-17,영업/정상,,씨유 방배마에스트로,"서울특별시 서초구 서초대로 13, 방배 마에스트로 1동 1층 105호 (방배동)",,442641.079956283,198504.826881916,N,3.3
2011-09-23,영업/정상,,씨유 잠원새롬점,"서울특별시 서초구 나루터로10길 3, 1층 (잠원동)",,445847.849544031,201378.04163052,N,3.3
2012-09-06,영업/정상,,씨유 방배명성점,"서울특별시 서초구 방배천로2안길 77, 1층 (방배동)",,442025.662474099,198505.112337527,N,80.21
2011-07-06,영업/정상,,씨유 양재알뜰점,"서울특별시 서초구 언남9길 7-4, 1층 (양재동)",02  20570862,441295.50671194,203697.68276466,N,7.0
2011-06-20,영업/정상,,씨유 방배롯데캐슬점,"서울특별시 서초구 방배중앙로29길 25, 1층 (방배동)",,443800.116284627,198518.59038847,N,82.0
2019-05-22,영업/정상,,씨유 방배리더스빌점,"서울특별시 서초구 남부순환로 2201, 방배 리더스빌 110호 (방배동)",,441334.260217724,199321.0267273,N,3.3
2013-02-21,영업/정상,,씨유반포서래타운점,"서울특별시 서초구 서래로5길 35, 1층 (반포동)",02 533 4489,443956.208842974,199593.815228376,N,16.59
2013-11-26,영업/정상,,씨유 양재단성점,"서울특별시 서초구 남부순환로 2634-8, 1층 (양재동)",,442475.718217737,203348.776027825,N,10.88
2019-08-07,영업/정상,,씨유 잠원한신점,"서울특별시 서초구 잠원로 148, 1층 101호,102호 (잠원동, 잠원연합상가)",,445971.21278915,200883.46902532,N,3.3
2019-07-10,영업/정상,,씨유 서초고교점,"서울특별시 서초구 반포대로23길 37, 1층 (서초동)",,442942.859909669,200522.974095761,N,3.3
2013-11-11,영업/정상,,씨유 방배래미안점,"서울특별시 서초구 방배선행길 8, 101호 (방배동, 방배래미안아파트 상가)",02   5815222,441248.720166519,198468.076641337,N,58.12
2024-09-30,영업/정상,,씨유 방배삼호점,"서울특별시 서초구 방배로 269, 1층 112호 (방배동)",,443825.9650708,198845.657797775,N,3.3
2024-09-10,영업/정상,,씨유 서초다우점,"서울특별시 서초구 서초대로77길 58, 1층 103호 (서초동)",02 5947025,444484.604437589,202086.133719824,N,6.6
2018-05-18,영업/정상,,씨유 방배대로점,"서울특별시 서초구 동작대로 196, 상록빌딩 (방배동)",,443544.463726261,198443.787138915,N,3.3
2018-05-17,영업/정상,,씨유방배리치빌점,"서울특별시 서초구 도구로1길 60, 1층 (방배동)",,441757.076050311,198718.868350033,N,3.3
2023-02-01,영업/정상,,씨유 양재언남점,"서울특별시 서초구 언남길 79, 동원빌딩 1층 105, 106호 (양재동)",,441463.262464002,203962.132622996,N,3.3
2018-04-27,영업/정상,,씨유 내방조은점,"서울특별시 서초구 방배로23길 8, 1층 (방배동)",02  521 2758,442705.488318761,199369.649362244,N,3.3
2024-08-20,영업/정상,,씨유 서초지웰점,"서울특별시 서초구 반포대로10길 35, 상가동 지하1층 101호 (서초동, 서초지웰)",,442445.011519491,201142.000320091,N,3.3
2024-01-10,영업/정상,,씨유 서초서래마을점,"서울특별시 서초구 서래로8길 7, 포도빌딩 1층 (반포동)",,444059.386774059,199836.00777967,N,3.0
2024-06-11,영업/정상,,씨유 서초반포점,"서울특별시 서초구 사평대로55길 140, 1층 (반포동)",,445309.198736536,201725.018951395,N,3.3
2024-08-07,영업/정상,,씨유 우면네이처점,"서울특별시 서초구 태봉로 70, 1층 108호,109호 (우면동)",,440262.27086909,202190.137340546,N,61.49
2024-06-28,영업/정상,,씨유(CU) 서초교대점,"서울특별시 서초구 사임당로 64, 교대벤처타워 1층 101호 (서초동)",,442950.471520545,201430.47661735,N,3.3
2024-08-16,영업/정상,,씨유 서울백석대점,"서울특별시 서초구 효령로28길 3, 1층 (방배동)",,442051.22135244,199559.177291643,N,3.3
2022-02-18,영업/정상,,씨유 방배백석점,"서울특별시 서초구 방배로 42, 1층 101호 (방배동)",,441835.543393818,199913.128451027,N,3.3
2011-04-19,영업/정상,,씨유 반포한신점,"서울특별시 서초구 사평대로28길 22, 1층 (반포동)",02  34812080,444137.412907556,199925.406049081,N,16.5
2018-01-12,영업/정상,,씨유 양재은행점,"서울특별시 서초구 논현로31길 44, 1층 (양재동)",02  586 8719,442091.579951425,203562.10366417,N,49.0
2018-07-24,영업/정상,,씨유 서초현대점,"서울특별시 서초구 사임당로 93, 1층 (서초동)",,443111.317263935,201706.455662454,N,3.3
2016-04-18,영업/정상,,씨유 강남해커스점,"서울특별시 서초구 강남대로61길 13, 1층 (서초동)",02  34821114,444069.8806701,202176.459585279,N,5.0
2011-03-15,영업/정상,,씨유 양재강남점,"서울특별시 서초구 동산로15길 6, 1층 (양재동)",,441176.12601532,204057.974884412,N,6.6
2016-01-25,영업/정상,,씨유 방배파크점,"서울특별시 서초구 동광로10길 21-7, 1층 (방배동)",02  591 0201,443106.695265039,198727.192309173,Y,33.0
2018-07-13,영업/정상,,씨유 서초대림점,"서울특별시 서초구 서초중앙로22길 24, 1층 (서초동)",,443436.285728872,201283.37416034,N,3.3
2018-05-30,영업/정상,,씨유 오벨리스크점,"서울특별시 서초구 서초대로74길 27, 강남역 한화오벨리스크 1층 102호 (서초동)",02  588 9423,443676.115744162,202340.654732082,N,3.3
2022-01-18,영업/정상,,씨유 서초동아타워점,"서울특별시 서초구 서운로 138, 1층 107-2호 (서초동, 서초동아타워)",,443757.10494218,202165.507055894,N,3.3
2018-07-13,영업/정상,,씨유 서초대로점,"서울특별시 서초구 서초대로 310, 소망빌딩 (서초동)",,443532.264836083,201304.519889765,N,3.3
2018-07-18,영업/정상,,씨유서초한빛점,"서울특별시 서초구 반포대로21길 17, 1층 (서초동)",,442858.529031182,200690.62526976,N,3.3
2020-02-25,영업/정상,,씨유반포진우점,"서울특별시 서초구 사평대로57길 13, 1층 101호 (반포동)",,444743.083692947,201976.232144226,N,3.3
2023-05-03,영업/정상,,씨유연인의거리점,"서울특별시 서초구 논현로27길 15, 1층 (양재동)",,442049.991045635,203698.977161953,N,3.3
2023-05-18,영업/정상,,씨유 서초염곡점,"서울특별시 서초구 염곡말길 19, 1층 (염곡동)",,439986.942772461,204552.570221049,N,3.3
2022-01-24,영업/정상,,씨유 뉴서초역점,"서울특별시 서초구 반포대로30길 5, 1층 (서초동)",,443273.962379293,200715.479200325,N,3.3
2024-03-26,영업/정상,,씨유 방배중앙로점,"서울특별시 서초구 방배중앙로 18, 하나빌 1층 (방배동)",,442165.404369247,199299.997690232,N,3.3
2024-05-28,영업/정상,,씨유 반포원베일리점,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 110호,109A호 (반포동)",,,,N,3.3
2024-05-24,영업/정상,,씨유 서초타운점,"서울특별시 서초구 반포대로13길 33, 1층 102호 (서초동)",,442477.021521208,200726.95722913,N,3.3
2024-04-11,영업/정상,,씨유 서초법원점,"서울특별시 서초구 법원로2길 17-8, 1층 101호 (서초동)",,443621.131715104,201042.628447224,N,3.3
2021-11-01,영업/정상,,씨유 서초어벤져스점,"서울특별시 서초구 서초대로78길 48, 송림빌딩 102호 (서초동)",,443476.657703851,202459.370530969,N,3.3
2020-04-22,영업/정상,,씨유 우면한라점,"서울특별시 서초구 바우뫼로7길 18, 디케이빌딩 1층 (우면동)",,441007.517004413,202134.413684784,N,3.3
2024-03-20,영업/정상,,씨유 서초그린점,"서울특별시 서초구 잠원로3길 40, 102호, 103호 일부 (잠원동)",,445103.708668959,200258.046490891,N,5.0
2023-03-24,영업/정상,,씨유 내방역점,"서울특별시 서초구 서초대로26길 3, 1층 (방배동)",,442829.212536504,199448.586040428,N,3.3
2021-07-13,영업/정상,,씨유방배서문점,"서울특별시 서초구 동광로 21, 1층 101호 (방배동)",,443205.097016372,198632.536205406,N,124.01
2020-07-20,영업/정상,,씨유 우면LH점,"서울특별시 서초구 양재대로2길 34, 상가동 1층 102,103호 (우면동, 엘에이치서초3단지)",,439608.961888787,201886.571952822,N,3.3
2020-08-06,영업/정상,,씨유양재엘타워점,"서울특별시 서초구 강남대로 213, 스포타임 엘타워 1층 (양재동)",,442302.889340581,203028.520902327,N,10.0
2020-06-25,영업/정상,,씨유서초악기거리점,"서울특별시 서초구 반포대로9길 18, 1층 (서초동)",,442329.086864695,200865.92605702,N,3.3
2024-02-21,영업/정상,,씨유 서초방배점,"서울특별시 서초구 방배로37길 50, 1층 (방배동)",,443416.494255762,198788.94170336,N,3.3
2021-05-31,영업/정상,,씨유우면사랑점,"서울특별시 서초구 양재대로2길 8, 서초리슈빌S글로벌 1층 101호 (우면동)",,439730.929547293,202095.438446167,N,10.0
2022-11-22,영업/정상,,씨유 잠원센터점,"서울특별시 서초구 강남대로95길 52, 102호 (잠원동)",,445631.937377194,201473.926295122,N,3.3
2022-11-22,영업/정상,,씨유 서래마을점,"서울특별시 서초구 동광로 163, 1층 101호 (반포동, 제이빌)",,443633.911752162,199932.107006988,N,55.0
2022-11-11,영업/정상,,씨유방배효점,"서울특별시 서초구 서초대로23길 106, 101호,103호 (방배동, The Herren)",02 5352482,443299.634490097,199070.782850292,N,6.6
2022-12-09,영업/정상,,씨유(CU)서초센트럴점,"서울특별시 서초구 반포대로18길 36, 지하1층 111호 (서초동, 서초센트럴IPARK)",,442749.959049103,200958.146177387,N,19.8
2021-09-02,영업/정상,,씨유 교대법원점,"서울특별시 서초구 서초중앙로 142, 지하1층 102호 (서초동)",,443595.943549419,201151.260061328,N,3.3
2020-11-11,영업/정상,,씨유 양재도담점,"서울특별시 서초구 강남대로27길 9, 수암빌딩 1층 (양재동)",,441874.302046257,203249.316029218,N,3.3
2020-10-05,영업/정상,,씨유 서초도씨에빛점,"서울특별시 서초구 강남대로 359, 대우도씨에빛2 1층 106호 (서초동)",,443620.263219246,202459.257859185,N,3.3
2020-10-20,영업/정상,,씨유 서초법원로점,"서울특별시 서초구 법원로3길 23, 1층 (서초동, 아르스빌)",02  34772972,443417.976237944,200647.223946444,N,6.6
2020-09-08,영업/정상,,씨유 양재소나무점,"서울특별시 서초구 논현로7길 16, 1층 (양재동)",02  573 6377,441200.02,204197.25,N,3.3
2021-02-17,영업/정상,,씨유양재유진점,"서울특별시 서초구 강남대로8길 90, 1층 (양재동)",,440898.466396956,203923.05754457,N,3.3
2021-02-23,영업/정상,,씨유 서초캐슬점,"서울특별시 서초구 서초대로73길 50, 대원빌딩 1층 (서초동)",02  586 9423,444385.527992329,202054.944426537,N,3.3
2021-02-25,영업/정상,,씨유 잠원한신공영점,"서울특별시 서초구 잠원로 94, 지하1층 9호 (잠원동, 한신빌딩)",02  595 9500,445580.594039349,200628.43767533,N,3.3
2022-11-09,영업/정상,,씨유 잠원현대점,"서울특별시 서초구 잠원로12길 6, 상가동 지하1층 3,4,6,7호 (잠원동, 잠원현대아파트)",,446247.719636035,201054.363548303,N,3.3
2025-02-21,영업/정상,,씨유 서초양재천점,"서울특별시 서초구 마방로 10, 1층 (양재동)",,441286.159931057,203477.267655914,N,6.6
2018-10-23,영업/정상,,씨유서울교육대학교점,"서울특별시 서초구 서초중앙로 96, 서울교육대학교 학생회관 1층 (서초동)",,443108.405379513,201365.993970578,N,3.3
2018-11-07,영업/정상,,씨유 방배내방점,"서울특별시 서초구 서초대로 134, 1층 (방배동)",02  34869898,442913.017172802,199652.961703591,N,3.3
2020-12-17,영업/정상,,씨유 서초디오빌점,"서울특별시 서초구 서운로 11, 서초대우디오빌 1층 102호 (서초동)",,442532.881759045,202511.405143886,N,12.0
2018-12-21,영업/정상,,씨유 효령로점,"서울특별시 서초구 남부순환로315길 100, 대광빌딩 1층 (서초동)",02  598 1727,442303.05098647,200596.660695277,N,3.3
2024-11-27,영업/정상,,씨유 양재오피스점,"서울특별시 서초구 양재천로17길 26, 1층 (양재동)",,441571.047589012,203208.513564924,N,6.0
2023-10-25,영업/정상,,씨유 서초정우점,"서울특별시 서초구 서초대로 35, 1층 (방배동)",,442656.279196719,198712.884758557,N,10.0
2023-10-23,영업/정상,,씨유 서초포레스타점,"서울특별시 서초구 헌릉로8길 60, 서초더샵포레 1층 101호 (내곡동)",,438907.277212806,205570.093214399,N,3.3
2022-04-27,영업/정상,,씨유반포빌리지점,"서울특별시 서초구 주흥길 81, 지하1층 (반포동)",,445254.709842138,201537.423687209,N,3.3
2024-12-04,영업/정상,,씨유 반포미도점,"서울특별시 서초구 서초중앙로29길 28, 상가동 지층19호 (반포동, 반포미도아파트)",,444349.181060423,200706.565400409,N,3.3
2018-01-03,영업/정상,,씨유 풍림플러스점,"서울특별시 서초구 효령로77길 14, 101호,102호 (서초동, 풍림아이원플러스)",,443135.423711097,202557.594794033,N,3.3
2025-01-14,영업/정상,,씨유서초현대렉시온점,"서울특별시 서초구 강남대로 305, 현대렉시온 지하1층 121호 (서초동)",,443109.509930091,202638.948768564,N,6.6
2024-12-20,영업/정상,,씨유(CU)청담진흥점,"서울특별시 강남구 삼성로134길 8, 이스터빌딩 지상1층 (청담동)",,446427.513351242,204378.186657538,N,64.38
2025-01-13,영업/정상,,씨유 논현센터점,"서울특별시 강남구 논현로136길 10, 1층 일부호 (논현동)",,445962.1423093,202657.979637924,N,3.3
2024-12-03,영업/정상,,씨유 율현중앙점,"서울특별시 강남구 밤고개로 252, 지상1층 102호 (율현동)",,441073.852735899,209385.952752985,N,6.0
2024-12-24,영업/정상,,씨유 신사렉스점,"서울특별시 강남구 강남대로 588, 렉스관광호텔 지상1층 (논현동)",,445794.05,201746.195,N,10.0
2023-11-02,영업/정상,,씨유 논현SK점,"서울특별시 강남구 학동로 342, 에스케이 허브블루 지상1층 108호 (논현동)",,446051.579831786,203518.763332969,N,3.3
2023-11-01,영업/정상,,씨유 대치메트로칸점,"서울특별시 강남구 테헤란로88길 10, 신안메트로칸 지상1층 110호 (대치동)",,444964.438665335,205185.569667333,N,3.3
2023-09-21,영업/정상,,씨유 역삼황제시티점,"서울특별시 강남구 언주로 557, 지하1층 B121호 (역삼동, 시티프라디움 더 강남 101동)",,445023.996351771,203389.172743538,N,3.3
2023-10-31,영업/정상,,씨유 역삼윤슬점,"서울특별시 강남구 언주로 428, 모제림 지상1층 (역삼동)",,444384.005869231,203783.104789692,N,10.0
2023-11-07,영업/정상,,씨유 논현제일점,"서울특별시 강남구 봉은사로33길 6, 지상1층 (논현동)",,445137.811484379,203103.476234617,N,3.3
2022-05-27,영업/정상,,씨유 역삼형지점,"서울특별시 강남구 논현로 327, 명호빌딩 지상1층 (역삼동)",,443583.695,203435.2,N,3.3
2021-02-01,영업/정상,,씨유 청담청아점,"서울특별시 강남구 학동로 431, 지하2층 1호 (청담동)",,446288.697991022,204186.057810156,N,3.3
2020-12-01,영업/정상,,씨유 대치태양점,"서울특별시 강남구 선릉로68길 9, 1층 (대치동)",,444105.038252028,204570.370223274,N,52.0
2021-02-05,영업/정상,,씨유 삼성리저브점,"서울특별시 강남구 삼성로 517, 지상1층 109호 (삼성동, 채널리저브)",,445089.672895407,204828.180350057,N,6.6
2003-10-22,영업/정상,,씨유논현한미점,"서울특별시 강남구 봉은사로 179 (논현동,지상1층)",5166225,445029.816860851,202885.599541545,N,9.91
2018-12-06,영업/정상,,씨유세곡푸르지오점,"서울특별시 강남구 자곡로 21, 세곡푸르지오 상가동 1층 101호 (세곡동, 세곡푸르지오)",02  445 7259,440515.70109382,208154.566102274,N,3.3
2010-03-26,영업/정상,,씨유포이대원점,"서울특별시 강남구 개포로22길 90, 1층 (개포동)",,441426.700947803,204593.894113756,N,3.3
2010-12-27,영업/정상,,씨유(CU)논현학사점,"서울특별시 강남구 논현로149길 27, 지상1층 (논현동)",,446188.004899005,202264.666196371,N,1.8
2023-12-12,영업/정상,,씨유 삼성마젤란점,"서울특별시 강남구 테헤란로87길 17, 마젤란 21 아스테리움 지상1층 104호 (삼성동)",,445178.072127192,205091.725780982,N,3.3
2023-12-05,영업/정상,,씨유 학동역점,"서울특별시 강남구 학동로 224, 삼환아르누보3 지하1층 B109A호 (논현동)",,445803.422821433,202877.191343983,N,68.96
2022-07-29,영업/정상,,씨유 강남스타일점,"서울특별시 강남구 역삼로 109, 지상1층 101호,102호 (역삼동, 에스케이허브젠)",,443495.674295935,202673.099652589,N,3.3
2018-10-23,영업/정상,,씨유 논현선정릉점,"서울특별시 강남구 봉은사로49길 7, 지상1층 (논현동)",,445354.811514392,203638.853537119,N,3.0
2020-06-01,영업/정상,,씨유 서울대서연점,"서울특별시 관악구 관악로 132, 서울법학원 1층 (봉천동)",,441645.376154781,195747.612370379,,
2018-10-26,영업/정상,,씨유 논현광명점,"서울특별시 강남구 강남대로 506, 광명빌딩 지상1층 107호 (논현동)",,445032.337435713,202008.512682196,N,3.3
2011-04-25,영업/정상,,씨유도곡우성,"서울특별시 강남구 언주로 118 (도곡동,우성캐릭터199. 101호)",02  573 5131,442703.584823804,204518.8799802,N,3.3
2016-05-24,영업/정상,,씨유 자곡힐스테이트점,"서울특별시 강남구 자곡로3길 21, 지하2층 B211호, B212호 (자곡동, 강남자곡 힐스테이트)",,441014.810920055,207775.531550148,N,10.0
2016-05-31,영업/정상,,씨유강남자곡점,"서울특별시 강남구 자곡로 175, 상가동 지상1층 101호 (자곡동, LH강남아이파크)",,441391.29391304,208902.515812609,N,3.3
2016-04-06,영업/정상,,씨유 논현세기점,"서울특별시 강남구 학동로20길 33, 1층 (논현동)",025420207,445434.167433015,202423.743081934,N,3.3
2016-02-25,영업/정상,,씨유 삼성퍼스트점,"서울특별시 강남구 영동대로112길 5, 101호 (삼성동, 대광빌딩)",025465543,445884.653251119,205292.573313072,N,6.6
2016-01-18,영업/정상,,씨유대치예영점,"서울특별시 강남구 삼성로63길 5, 1층 (대치동)",,444186.286293748,205206.479168202,N,10.0
2011-05-16,영업/정상,,씨유(신사한남점),"서울특별시 강남구 압구정로 110 (신사동,화인빌딩 1층)",,446748.067183892,201782.10122745,N,6.6
2018-02-28,영업/정상,,씨유 대치롯데점,"서울특별시 강남구 선릉로64길 8, 지상1층 (대치동)",02  34533657,443947.402317251,204626.166375968,N,6.0
2014-02-13,영업/정상,,씨유 역삼카이로스,"서울특별시 강남구 강남대로66길 8, 1층 (역삼동)",,443279.43355955,202724.884294027,N,3.3
2012-12-07,영업/정상,,씨유역삼건화점,"서울특별시 강남구 논현로64길 18, 지상1층 (역삼동)",,443475.1308755,203635.846941824,N,117.0
2018-02-01,영업/정상,,씨유 대치현대점,"서울특별시 강남구 삼성로 308, 지상1층 105호 (대치동)",,444169.501852892,205309.173952211,N,3.3
2012-09-24,영업/정상,,씨유 논현동화,"서울특별시 강남구 학동로4길 15, 지상1층 103호 (논현동)",,445368.131754546,202010.0103397,N,10.0
2017-02-07,영업/정상,,씨유 대치은마점,"서울특별시 강남구 삼성로 237, 1층 104호 (대치동)",02 5671486,444019.417594651,205312.25750752,N,3.3
2014-11-17,영업/정상,,씨유 강남CC점,"서울특별시 강남구 봉은사로 439, CC빌딩 지상1층 (삼성동)",,445500.798313095,204159.494916978,N,3.3
2018-06-29,영업/정상,,씨유 신논현역점,"서울특별시 강남구 강남대로 492, 한맥빌딩 지상1층 (논현동)",02  512 2226,444888.001652112,202062.217390025,N,34.0
2017-06-02,영업/정상,,씨유청담블루밍점,"서울특별시 강남구 삼성로120길 7, 1층 (삼성동)",,446058.125282638,204541.710342415,N,9.9
2017-05-02,영업/정상,,씨유(CU)역삼우리점,"서울특별시 강남구 역삼로19길 14, 1층 101,102호 (역삼동, 노블스위트)",02 5356103,443765.746892378,203232.65147496,N,3.3
2016-12-06,영업/정상,,씨유 역삼강남점,"서울특별시 강남구 강남대로94길 23, 1층 (역삼동)",02 5664543,444173.574766532,202510.06172075,N,3.3
2015-02-04,영업/정상,,씨유강남소망점,"서울특별시 강남구 언주로159길 10, 1층 (신사동)",,446920.083771014,202765.81999196,N,51.65
2011-12-02,영업/정상,,씨유 대치타운중앙점,"서울특별시 강남구 역삼로69길 28, 지상1층 (대치동)",,444589.292676292,204716.718671825,N,3.3
2013-01-18,영업/정상,,씨유 역삼역촌점,"서울특별시 강남구 봉은사로26길 14, 지상1층 (역삼동)",,444861.039519089,202860.51481678,N,66.0
2013-01-17,영업/정상,,씨유 논현영동점,"서울특별시 강남구 도산대로12길 9, 지상1층 (논현동)",,446098.000040298,202042.318404459,N,18.85
2014-04-16,영업/정상,,씨유 청담엘점(CU),"서울특별시 강남구 도산대로85길 45, 지상1층 (청담동)",02  34459366,447263.284888767,204327.461158609,N,3.3
2007-08-27,영업/정상,,씨유 청담노아점,"서울특별시 강남구 압구정로80길 26 (청담동,노아빌딩 1층)",02  511 0881,446952.747048099,203873.19226445,N,13.22
2014-11-20,영업/정상,,씨유 자곡현대점,"서울특별시 강남구 자곡로 202, 1층 117호 (자곡동, 강남힐스테이트에코)",,441399.856009506,209201.961413428,N,10.0
2021-03-15,영업/정상,,씨유대치은마센트럴점,"서울특별시 강남구 삼성로 212, A블럭 지상1층 125호 (대치동, 은마아파트)",,443914.194133105,205707.089399978,N,3.3
2021-02-24,영업/정상,,씨유 논현행복점,"서울특별시 강남구 학동로24길 11, 지상1층 3호 (논현동)",,445589.622328123,202497.361237885,N,3.3
2021-03-08,영업/정상,,씨유 비지에프사옥점,"서울특별시 강남구 테헤란로63길 9, 지상1층 105호,106호 (삼성동)",,444860.228286616,204343.091719558,N,10.04
2022-10-26,영업/정상,,씨유 강남거평점,"서울특별시 강남구 봉은사로 129, 거평타운오피스텔 지상1층 1호 (논현동)",,444852.88,202425.73,N,3.3
2022-11-09,영업/정상,,씨유(CU)신사강남점,"서울특별시 강남구 논현로151길 7, 지상1층 1호 (신사동)",02  445 1801,446450.358840991,202357.861402418,N,3.3
2022-09-29,영업/정상,,씨유 한양수자인점,"서울특별시 강남구 자곡로 260, 상가동 지상1층 101호,103호 (자곡동, 강남한양수자인아파트)",,441522.984512949,209897.807021555,N,6.6
2022-11-01,영업/정상,,씨유 강남남명학사점,"서울특별시 강남구 자곡로 114, 지상1층 101,102호 (자곡동)",02  34119600,441097.917189004,208422.856918085,N,3.3
2022-11-01,영업/정상,,씨유 신사에비뉴점,"서울특별시 강남구 압구정로14길 6, 지상1층 107호 (신사동)",,446847.564070897,201959.142693841,N,3.3
2020-11-04,영업/정상,,씨유 대치삼성점,"서울특별시 강남구 도곡로 516, 지상1층 105-1호 (대치동)",,444112.266997421,205509.966459072,N,3.3
2021-06-21,영업/정상,,씨유 청담카운티점,"서울특별시 강남구 도산대로90길 17, 소양빌딩 지상1층 1호 (청담동)",,446792.780552867,204264.267630355,N,6.6
2018-09-19,영업/정상,,씨유CU 대치세정점,"서울특별시 강남구 삼성로 348, 1층 (대치동)",,444497.94228318,205161.927676987,N,3.3
2021-06-02,영업/정상,,씨유 삼성위브점,"서울특별시 강남구 테헤란로83길 14, 두산 위브센티움 지상1층 101호 (삼성동)",,445141.245109556,205048.406762854,N,10.0
2021-06-02,영업/정상,,씨유 대치쌍용점,"서울특별시 강남구 영동대로50길 10, 지상1층 (대치동)",,444039.09193012,206114.671519003,N,10.0
2021-04-30,영업/정상,,씨유도곡럭키점,"서울특별시 강남구 도곡로18길 11, 보나빌딩 지상1층 (도곡동)",,443150.068655399,203323.912598977,N,3.3
2021-05-31,영업/정상,,씨유 신사중앙점,"서울특별시 강남구 논현로152길 38, 지상1층 (신사동)",,446590.730588272,202692.084270267,N,4.0
